-86.383860,92.184307,-5.800378,5.525675,-3.227658,-2.298014
-95.760615,81.336510,14.424174,5.524212,-2.284413,-3.239792
-101.457293,67.362937,34.094357,5.310456,-1.253386,-4.057069
-103.255012,50.800637,52.454528,4.892619,-0.174185,-4.718435
-101.084770,32.286020,68.798750,4.286767,0.911708,-5.198475
-95.029790,12.530791,82.498968,3.516178,1.962565,-5.478743
-85.323023,-7.706020,93.028943,2.610458,2.938000,-5.548458
-72.337185,-27.646690,99.983875,1.604425,3.800529,-5.404954
-56.571490,-46.524937,103.096427,0.536731,4.517006,-5.053736
-38.631912,-63.615278,102.246998,-0.551588,5.059901,-4.508313
-19.207553,-78.260720,97.468480,-1.618708,5.408342,-3.789633
0.954864,-89.898950,88.944067,-2.623626,5.548947,-2.925322
21.080573,-98.082197,77.001623,-3.527719,5.476306,-1.948594
40.396165,-102.496280,62.100115,-4.296237,5.193217,-0.896975
58.159333,-102.971460,44.812127,-4.899661,4.710556,0.189106
73.687553,-99.489605,25.802013,-5.314792,4.046869,1.267924
86.383860,-92.184230,5.800393,-5.525675,3.227658,2.298017
95.760615,-81.336395,-14.424189,-5.524210,2.284418,3.239792
101.457293,-67.362860,-34.094433,-5.310453,1.253386,4.057072
103.255050,-50.800560,-52.454490,-4.892621,0.174185,4.718438
101.084693,-32.286097,-68.798750,-4.286767,-0.911706,5.198478
95.029790,-12.530791,-82.498930,-3.516172,-1.962567,5.478740
85.322870,7.706012,-93.029020,-2.610458,-2.938000,5.548458
72.337108,27.646652,-99.983760,-1.604425,-3.800529,5.404954
56.571490,46.525013,-103.096350,-0.536730,-4.517011,5.053739
38.631835,63.615240,-102.247075,0.551589,-5.059900,4.508313
19.207545,78.260873,-97.468327,1.618708,-5.408342,3.789633
-0.954865,89.898912,-88.944143,2.623624,-5.548944,2.925321
-21.080581,98.082350,-77.001700,3.527717,-5.476308,1.948592
-40.396280,102.496395,-62.100115,4.296237,-5.193215,0.896978
-58.159333,102.971537,-44.812203,4.899661,-4.710553,-0.189107
-73.687515,99.489605,-25.802090,5.314787,-4.046867,-1.267925
-86.383860,92.184307,-5.800385,5.525675,-3.227658,-2.298017
-95.760615,81.336433,14.424182,5.524208,-2.284415,-3.239792
-101.457370,67.362860,34.094510,5.310458,-1.253383,-4.057075
-103.255088,50.800675,52.454413,4.892624,-0.174185,-4.718433
-101.084693,32.286097,68.798750,4.286767,0.911711,-5.198472
-95.029790,12.530791,82.498930,3.516175,1.962562,-5.478738
-85.322947,-7.706027,93.028943,2.610458,2.938000,-5.548458
-72.337070,-27.646728,99.983798,1.604424,3.800529,-5.404954
-56.571490,-46.524860,103.096350,0.536730,4.517008,-5.053742
-38.631758,-63.615202,102.246960,-0.551589,5.059899,-4.508312
-19.207538,-78.260797,97.468403,-1.618708,5.408344,-3.789633
0.954865,-89.898835,88.943990,-2.623625,5.548950,-2.925321
21.080566,-98.082273,77.001623,-3.527714,5.476308,-1.948589
40.396242,-102.496357,62.100115,-4.296238,5.193218,-0.896981
58.159410,-102.971460,44.812050,-4.899658,4.710550,0.189107
73.687477,-99.489605,25.801937,-5.314790,4.046864,1.267926
86.383860,-92.184307,5.800378,-5.525675,3.227658,2.298014
95.760615,-81.336510,-14.424174,-5.524212,2.284417,3.239792
101.457293,-67.362937,-34.094357,-5.310456,1.253386,4.057069
103.255012,-50.800637,-52.454528,-4.892619,0.174185,4.718435
101.084770,-32.286020,-68.798750,-4.286767,-0.911708,5.198475
95.029790,-12.530791,-82.498968,-3.516178,-1.962565,5.478743
85.323023,7.706020,-93.028943,-2.610458,-2.938000,5.548458
72.337185,27.646805,-99.983875,-1.604425,-3.800529,5.404954
56.571490,46.524937,-103.096427,-0.536731,-4.517006,5.053736
38.631912,63.615278,-102.246998,0.551588,-5.059901,4.508312
19.207553,78.260720,-97.468480,1.618708,-5.408342,3.789633
-0.954864,89.898950,-88.944067,2.623626,-5.548947,2.925322
-21.080573,98.082197,-77.001623,3.527719,-5.476306,1.948594
-40.396165,102.496280,-62.100115,4.296238,-5.193217,0.896975
-58.159333,102.971460,-44.812127,4.899661,-4.710556,-0.189106
-73.687553,99.489605,-25.802013,5.314792,-4.046869,-1.267924
-86.383860,92.184230,-5.800393,5.525675,-3.227658,-2.298017
-95.760615,81.336395,14.424189,5.524210,-2.284418,-3.239792
-101.457293,67.362860,34.094433,5.310453,-1.253386,-4.057072
-103.255050,50.800560,52.454490,4.892621,-0.174185,-4.718437
-101.084693,32.286097,68.798750,4.286767,0.911706,-5.198478
-95.029790,12.530791,82.498930,3.516172,1.962568,-5.478740
-85.322870,-7.706012,93.029020,2.610458,2.938000,-5.548458
-72.337108,-27.646652,99.983760,1.604425,3.800529,-5.404954
-56.571490,-46.525013,103.096350,0.536730,4.517011,-5.053739
-38.631835,-63.615240,102.247075,-0.551588,5.059900,-4.508313
-19.207545,-78.260873,97.468327,-1.618708,5.408342,-3.789633
0.954863,-89.898912,88.944143,-2.623624,5.548944,-2.925321
21.080581,-98.082350,77.001700,-3.527717,5.476308,-1.948592
40.396088,-102.496395,62.100115,-4.296238,5.193215,-0.896978
58.159333,-102.971537,44.812203,-4.899661,4.710553,0.189107
73.687515,-99.489605,25.802090,-5.314787,4.046867,1.267925
86.383860,-92.184307,5.800385,-5.525675,3.227658,2.298017
95.760615,-81.336433,-14.424182,-5.524208,2.284415,3.239792
101.457370,-67.362860,-34.094510,-5.310458,1.253383,4.057075
103.255088,-50.800675,-52.454413,-4.892624,0.174185,4.718433
101.084693,-32.286097,-68.798750,-4.286767,-0.911711,5.198472
95.029790,-12.530791,-82.498930,-3.516175,-1.962562,5.478738
85.322947,7.706027,-93.028943,-2.610458,-2.938000,5.548458
72.337070,27.646728,-99.983798,-1.604424,-3.800529,5.404954
56.571490,46.524860,-103.096350,-0.536731,-4.517008,5.053742
38.631758,63.615202,-102.246960,0.551588,-5.059899,4.508312
19.207538,78.260797,-97.468403,1.618708,-5.408344,3.789633
-0.954863,89.898835,-88.943990,2.623625,-5.548950,2.925321
-21.080566,98.082273,-77.001623,3.527714,-5.476308,1.948589
-40.396242,102.496357,-62.100115,4.296237,-5.193218,0.896981
-58.159410,102.971460,-44.812050,4.899658,-4.710550,-0.189107
-73.687477,99.489605,-25.801937,5.314790,-4.046864,-1.267926
-86.383860,92.184307,-5.800378,5.525675,-3.227658,-2.298014
-95.760615,81.336510,14.424174,5.524212,-2.284413,-3.239792
-101.457293,67.362937,34.094357,5.310456,-1.253386,-4.057069
-103.255012,50.800637,52.454528,4.892619,-0.174185,-4.718435
-101.084770,32.286020,68.798750,4.286767,0.911708,-5.198475
-95.029790,12.530791,82.498968,3.516178,1.962565,-5.478743
-85.323023,-7.706020,93.028943,2.610458,2.938000,-5.548458
-72.337185,-27.646805,99.983875,1.604425,3.800529,-5.404954
-56.571490,-46.524937,103.096427,0.536731,4.517006,-5.053736
-38.631912,-63.615278,102.246998,-0.551588,5.059901,-4.508313
-19.207553,-78.260720,97.468480,-1.618708,5.408342,-3.789633
0.954862,-89.898950,88.944067,-2.623626,5.548947,-2.925322
21.080573,-98.082197,77.001623,-3.527719,5.476306,-1.948594
40.396165,-102.496280,62.100115,-4.296238,5.193217,-0.896975
58.159333,-102.971460,44.812127,-4.899661,4.710556,0.189106
73.687553,-99.489605,25.802013,-5.314792,4.046869,1.267924
86.383860,-92.184230,5.800393,-5.525675,3.227658,2.298017
95.760615,-81.336395,-14.424189,-5.524210,2.284418,3.239792
101.457293,-67.362860,-34.094433,-5.310453,1.253386,4.057072
103.255050,-50.800560,-52.454490,-4.892621,0.174185,4.718438
101.084693,-32.286097,-68.798750,-4.286767,-0.911706,5.198478
95.029790,-12.530791,-82.498930,-3.516172,-1.962567,5.478740
85.322870,7.706012,-93.029020,-2.610458,-2.938000,5.548458
72.337108,27.646652,-99.983760,-1.604425,-3.800529,5.404954
56.571490,46.525013,-103.096350,-0.536730,-4.517011,5.053739
38.631835,63.615240,-102.247075,0.551588,-5.059900,4.508313
19.207545,78.260873,-97.468327,1.618708,-5.408342,3.789633
-0.954863,89.898912,-88.944143,2.623624,-5.548944,2.925321
-21.080581,98.082350,-77.001700,3.527717,-5.476308,1.948592
-40.396280,102.496395,-62.100115,4.296237,-5.193215,0.896978
-58.159333,102.971537,-44.812203,4.899661,-4.710553,-0.189107
-73.687515,99.489605,-25.802090,5.314787,-4.046867,-1.267925
-86.383860,92.184307,-5.800385,5.525675,-3.227658,-2.298017
-95.760615,81.336433,14.424182,5.524208,-2.284415,-3.239792
-101.457370,67.362860,34.094510,5.310458,-1.253383,-4.057075
-103.255088,50.800675,52.454413,4.892624,-0.174185,-4.718433
-101.084693,32.286097,68.798750,4.286767,0.911711,-5.198472
-95.029790,12.530791,82.498930,3.516175,1.962562,-5.478738
-85.322947,-7.706027,93.028943,2.610458,2.938000,-5.548458
-72.337070,-27.646728,99.983798,1.604424,3.800529,-5.404954
-56.571490,-46.524860,103.096350,0.536731,4.517008,-5.053742
-38.631758,-63.615202,102.246960,-0.551588,5.059899,-4.508312
-19.207538,-78.260797,97.468403,-1.618708,5.408344,-3.789633
0.954863,-89.898835,88.943990,-2.623625,5.548950,-2.925321
21.080566,-98.082273,77.001623,-3.527714,5.476308,-1.948589
40.396242,-102.496357,62.100115,-4.296238,5.193218,-0.896981
58.159410,-102.971460,44.812050,-4.899658,4.710550,0.189107
73.687477,-99.489605,25.801937,-5.314790,4.046864,1.267926
86.383860,-92.184307,5.800378,-5.525675,3.227658,2.298014
95.760615,-81.336510,-14.424174,-5.524212,2.284413,3.239792
101.457293,-67.362937,-34.094357,-5.310456,1.253386,4.057069
103.255012,-50.800637,-52.454528,-4.892619,0.174185,4.718435
101.084770,-32.286020,-68.798750,-4.286767,-0.911708,5.198475
95.029790,-12.530791,-82.498968,-3.516178,-1.962565,5.478743
85.323023,7.706020,-93.028943,-2.610458,-2.938000,5.548458
72.337185,27.646805,-99.983875,-1.604425,-3.800529,5.404954
56.571490,46.524937,-103.096427,-0.536731,-4.517006,5.053736
38.631912,63.615278,-102.246998,0.551588,-5.059901,4.508313
19.207553,78.260720,-97.468480,1.618708,-5.408342,3.789633
-0.954864,89.898950,-88.944067,2.623626,-5.548947,2.925322
-21.080573,98.082197,-77.001623,3.527719,-5.476306,1.948594
-40.396165,102.496280,-62.100115,4.296238,-5.193217,0.896975
-58.159333,102.971460,-44.812127,4.899661,-4.710556,-0.189106
-73.687553,99.489605,-25.802013,5.314792,-4.046869,-1.267924
-86.383860,92.184230,-5.800393,5.525675,-3.227658,-2.298017
-95.760615,81.336395,14.424189,5.524210,-2.284418,-3.239792
-101.457293,67.362860,34.094433,5.310453,-1.253386,-4.057072
-103.255050,50.800560,52.454490,4.892621,-0.174185,-4.718437
-101.084693,32.286097,68.798750,4.286767,0.911706,-5.198478
-95.029790,12.530791,82.498930,3.516172,1.962568,-5.478740
-85.322870,-7.706012,93.029020,2.610458,2.938000,-5.548458
-72.337108,-27.646652,99.983760,1.604425,3.800529,-5.404954
-56.571490,-46.525013,103.096350,0.536730,4.517011,-5.053739
-38.631835,-63.615240,102.247075,-0.551588,5.059900,-4.508313
-19.207545,-78.260873,97.468327,-1.618708,5.408342,-3.789633
0.954865,-89.898912,88.944143,-2.623624,5.548944,-2.925321
21.080581,-98.082350,77.001700,-3.527717,5.476308,-1.948592
40.396280,-102.496395,62.100115,-4.296238,5.193215,-0.896978
58.159333,-102.971537,44.812203,-4.899661,4.710553,0.189107
73.687515,-99.489605,25.802090,-5.314787,4.046867,1.267925
86.383860,-92.184307,5.800385,-5.525675,3.227658,2.298017
95.760615,-81.336433,-14.424182,-5.524208,2.284415,3.239792
101.457370,-67.362860,-34.094510,-5.310458,1.253383,4.057075
103.255088,-50.800675,-52.454413,-4.892624,0.174185,4.718433
101.084693,-32.286097,-68.798750,-4.286767,-0.911711,5.198472
95.029790,-12.530791,-82.498930,-3.516175,-1.962562,5.478738
85.322947,7.706027,-93.028943,-2.610458,-2.938000,5.548458
72.337070,27.646728,-99.983798,-1.604424,-3.800529,5.404954
56.571490,46.524860,-103.096350,-0.536731,-4.517008,5.053742
38.631758,63.615202,-102.246960,0.551589,-5.059899,4.508313
19.207538,78.260797,-97.468403,1.618708,-5.408344,3.789633
-0.954863,89.898835,-88.943990,2.623625,-5.548950,2.925321
-21.080566,98.082273,-77.001623,3.527714,-5.476308,1.948589
-40.396242,102.496357,-62.100115,4.296237,-5.193218,0.896981
-58.159410,102.971460,-44.812050,4.899658,-4.710550,-0.189107
-73.687477,99.489605,-25.801937,5.314790,-4.046864,-1.267926
-86.383860,92.184307,-5.800378,5.525675,-3.227658,-2.298014
-95.760615,81.336510,14.424174,5.524213,-2.284413,-3.239792
-101.457293,67.362937,34.094357,5.310456,-1.253386,-4.057069
-103.255012,50.800637,52.454528,4.892619,-0.174185,-4.718435
-101.084770,32.286020,68.798750,4.286767,0.911708,-5.198475
-95.029790,12.530791,82.498968,3.516178,1.962565,-5.478743
-85.323023,-7.706020,93.028943,2.610458,2.938000,-5.548458
-72.337185,-27.646805,99.983875,1.604425,3.800529,-5.404954
-56.571490,-46.524937,103.096427,0.536731,4.517006,-5.053736
-38.631912,-63.615278,102.246998,-0.551588,5.059901,-4.508313
-19.207553,-78.260720,97.468480,-1.618708,5.408342,-3.789633
0.954864,-89.898950,88.944067,-2.623626,5.548947,-2.925322
21.080573,-98.082197,77.001623,-3.527719,5.476306,-1.948594
40.396165,-102.496280,62.100115,-4.296238,5.193217,-0.896975
58.159333,-102.971460,44.812127,-4.899661,4.710556,0.189106
73.687553,-99.489605,25.802013,-5.314792,4.046869,1.267924
86.383860,-92.184230,5.800393,-5.525675,3.227658,2.298017
95.760615,-81.336395,-14.424189,-5.524210,2.284418,3.239792
101.457293,-67.362860,-34.094433,-5.310453,1.253386,4.057072
103.255050,-50.800560,-52.454490,-4.892621,0.174185,4.718438
101.084693,-32.286097,-68.798750,-4.286767,-0.911706,5.198478
95.029790,-12.530791,-82.498930,-3.516172,-1.962568,5.478740
85.322870,7.706012,-93.029020,-2.610458,-2.938000,5.548458
72.337108,27.646652,-99.983760,-1.604425,-3.800529,5.404954
56.571490,46.525013,-103.096350,-0.536730,-4.517011,5.053739
38.631835,63.615240,-102.247075,0.551588,-5.059900,4.508313
19.207545,78.260873,-97.468327,1.618708,-5.408342,3.789633
-0.954863,89.898912,-88.944143,2.623624,-5.548944,2.925321
-21.080581,98.082350,-77.001700,3.527717,-5.476308,1.948592
-40.396088,102.496395,-62.100115,4.296238,-5.193215,0.896978
-58.159333,102.971537,-44.812203,4.899661,-4.710553,-0.189107
-73.687515,99.489605,-25.802090,5.314788,-4.046867,-1.267925
-86.383860,92.184307,-5.800385,5.525675,-3.227658,-2.298017
-95.760615,81.336433,14.424182,5.524208,-2.284415,-3.239792
-101.457370,67.362860,34.094510,5.310458,-1.253383,-4.057075
-103.255088,50.800675,52.454413,4.892624,-0.174185,-4.718433
-101.084693,32.286097,68.798750,4.286767,0.911711,-5.198472
-95.029790,12.530791,82.498930,3.516175,1.962562,-5.478737
-85.322947,-7.706027,93.028943,2.610458,2.938000,-5.548458
-72.337070,-27.646728,99.983798,1.604424,3.800529,-5.404954
-56.571490,-46.524860,103.096350,0.536731,4.517008,-5.053742
-38.631758,-63.615202,102.246960,-0.551588,5.059899,-4.508313
-19.207538,-78.260797,97.468403,-1.618708,5.408344,-3.789633
0.954863,-89.898835,88.943990,-2.623625,5.548950,-2.925321
21.080566,-98.082273,77.001623,-3.527714,5.476308,-1.948589
40.396242,-102.496357,62.100115,-4.296237,5.193218,-0.896981
58.159410,-102.971460,44.812050,-4.899658,4.710550,0.189107
73.687477,-99.489605,25.801937,-5.314790,4.046864,1.267926
86.383860,-92.184307,5.800378,-5.525675,3.227658,2.298014
95.760615,-81.336510,-14.424174,-5.524212,2.284413,3.239792
101.457293,-67.362937,-34.094357,-5.310456,1.253386,4.057069
103.255012,-50.800637,-52.454528,-4.892619,0.174185,4.718435
101.084770,-32.286020,-68.798750,-4.286767,-0.911708,5.198475
95.029790,-12.530791,-82.498968,-3.516178,-1.962565,5.478743
85.323023,7.706020,-93.028943,-2.610458,-2.938000,5.548458
72.337185,27.646805,-99.983875,-1.604425,-3.800529,5.404954
56.571490,46.524937,-103.096427,-0.536731,-4.517006,5.053736
38.631912,63.615278,-102.246998,0.551588,-5.059901,4.508313
19.207553,78.260720,-97.468480,1.618708,-5.408342,3.789633
-0.954864,89.898950,-88.944067,2.623626,-5.548947,2.925322
-21.080573,98.082197,-77.001623,3.527719,-5.476306,1.948594
-40.396165,102.496280,-62.100115,4.296238,-5.193217,0.896975
-58.159333,102.971460,-44.812127,4.899661,-4.710556,-0.189106
-73.687553,99.489605,-25.802013,5.314792,-4.046869,-1.267924
-86.383860,92.184230,-5.800393,5.525675,-3.227658,-2.298017
-95.760615,81.336395,14.424189,5.524210,-2.284418,-3.239792
-101.457293,67.362860,34.094433,5.310453,-1.253386,-4.057072
-103.255050,50.800560,52.454490,4.892621,-0.174185,-4.718437
-101.084693,32.286097,68.798750,4.286767,0.911706,-5.198478
-95.029790,12.530791,82.498930,3.516172,1.962568,-5.478740
-85.322870,-7.706012,93.029020,2.610458,2.938000,-5.548458
-72.337108,-27.646652,99.983760,1.604425,3.800529,-5.404954
-56.571490,-46.525013,103.096350,0.536730,4.517011,-5.053739
-38.631835,-63.615240,102.247075,-0.551588,5.059900,-4.508312
-19.207545,-78.260873,97.468327,-1.618708,5.408342,-3.789633
0.954863,-89.898912,88.944143,-2.623624,5.548944,-2.925321
21.080581,-98.082350,77.001700,-3.527717,5.476308,-1.948592
40.396280,-102.496395,62.100115,-4.296238,5.193215,-0.896978
58.159333,-102.971537,44.812203,-4.899661,4.710553,0.189107
73.687515,-99.489605,25.802090,-5.314787,4.046867,1.267925
86.383860,-92.184307,5.800385,-5.525675,3.227658,2.298017
95.760615,-81.336433,-14.424182,-5.524208,2.284415,3.239792
101.457370,-67.362860,-34.094510,-5.310458,1.253383,4.057075
103.255088,-50.800675,-52.454413,-4.892624,0.174185,4.718433
101.084693,-32.286097,-68.798750,-4.286767,-0.911711,5.198472
95.029790,-12.530791,-82.498930,-3.516175,-1.962562,5.478737
85.322947,7.706027,-93.028943,-2.610458,-2.938000,5.548458
72.337070,27.646728,-99.983798,-1.604424,-3.800529,5.404954
56.571490,46.524860,-103.096350,-0.536731,-4.517008,5.053742
38.631758,63.615202,-102.246960,0.551588,-5.059899,4.508312
19.207538,78.260797,-97.468403,1.618708,-5.408344,3.789633
-0.954863,89.898835,-88.943990,2.623625,-5.548950,2.925321
-21.080566,98.082273,-77.001623,3.527714,-5.476308,1.948589
-40.396242,102.496357,-62.100115,4.296237,-5.193218,0.896981
-58.159410,102.971460,-44.812050,4.899658,-4.710550,-0.189107
-73.687477,99.489605,-25.801937,5.314790,-4.046864,-1.267926
-86.383860,92.184307,-5.800378,5.525675,-3.227658,-2.298014
-95.760615,81.336510,14.424174,5.524213,-2.284413,-3.239792
-101.457293,67.362937,34.094357,5.310456,-1.253386,-4.057069
-103.255012,50.800637,52.454528,4.892619,-0.174185,-4.718435
-101.084770,32.286020,68.798750,4.286767,0.911708,-5.198475
-95.029790,12.530791,82.498968,3.516178,1.962565,-5.478743
-85.323023,-7.706020,93.028943,2.610458,2.938000,-5.548458
-72.337185,-27.646805,99.983875,1.604425,3.800529,-5.404954
-56.571490,-46.524937,103.096427,0.536731,4.517006,-5.053736
-38.631912,-63.615278,102.246998,-0.551588,5.059901,-4.508313
-19.207553,-78.260720,97.468480,-1.618708,5.408342,-3.789633
0.954864,-89.898950,88.944067,-2.623626,5.548947,-2.925322
21.080573,-98.082197,77.001623,-3.527719,5.476306,-1.948594
40.396165,-102.496280,62.100115,-4.296238,5.193217,-0.896975
58.159333,-102.971460,44.812127,-4.899661,4.710556,0.189106
73.687553,-99.489605,25.802013,-5.314792,4.046869,1.267924
86.383860,-92.184230,5.800393,-5.525675,3.227658,2.298017
95.760615,-81.336395,-14.424189,-5.524210,2.284418,3.239792
101.457293,-67.362860,-34.094433,-5.310453,1.253386,4.057072
103.255050,-50.800560,-52.454490,-4.892621,0.174185,4.718437
101.084693,-32.286097,-68.798750,-4.286767,-0.911706,5.198478
95.029790,-12.530791,-82.498930,-3.516172,-1.962568,5.478740
85.322870,7.706012,-93.029020,-2.610458,-2.938000,5.548458
72.337108,27.646652,-99.983760,-1.604425,-3.800529,5.404954
56.571490,46.525013,-103.096350,-0.536730,-4.517011,5.053739
38.631835,63.615240,-102.247075,0.551588,-5.059900,4.508312
19.207545,78.260873,-97.468327,1.618708,-5.408342,3.789633
-0.954865,89.898912,-88.944143,2.623624,-5.548944,2.925321
-21.080581,98.082350,-77.001700,3.527717,-5.476308,1.948592
-40.396280,102.496395,-62.100115,4.296238,-5.193215,0.896978
-58.159333,102.971537,-44.812203,4.899661,-4.710553,-0.189107
-73.687515,99.489605,-25.802090,5.314787,-4.046867,-1.267925
-86.383860,92.184307,-5.800385,5.525675,-3.227658,-2.298017
-95.760615,81.336433,14.424182,5.524208,-2.284415,-3.239792
-101.457370,67.362860,34.094510,5.310458,-1.253383,-4.057075
-103.255088,50.800675,52.454413,4.892624,-0.174185,-4.718433
-101.084693,32.286097,68.798750,4.286767,0.911711,-5.198472
-95.029790,12.530791,82.498930,3.516175,1.962563,-5.478738
-85.322947,-7.706027,93.028943,2.610458,2.938000,-5.548458
-72.337070,-27.646728,99.983798,1.604424,3.800529,-5.404954
-56.571490,-46.524860,103.096350,0.536731,4.517008,-5.053742
-38.631758,-63.615202,102.246960,-0.551588,5.059899,-4.508312
-19.207538,-78.260797,97.468403,-1.618708,5.408344,-3.789633
0.954863,-89.898835,88.943990,-2.623625,5.548950,-2.925321
21.080566,-98.082273,77.001623,-3.527714,5.476308,-1.948589
40.396242,-102.496357,62.100115,-4.296237,5.193218,-0.896981
58.159410,-102.971460,44.812050,-4.899658,4.710550,0.189107
73.687477,-99.489605,25.801937,-5.314790,4.046864,1.267926
86.383860,-92.184307,5.800378,-5.525675,3.227658,2.298014
95.760615,-81.336510,-14.424174,-5.524213,2.284413,3.239792
101.457293,-67.362937,-34.094357,-5.310456,1.253386,4.057069
103.255012,-50.800637,-52.454528,-4.892619,0.174185,4.718435
101.084770,-32.286020,-68.798750,-4.286767,-0.911708,5.198475
95.029790,-12.530791,-82.498968,-3.516178,-1.962565,5.478743
85.323023,7.706020,-93.028943,-2.610458,-2.938000,5.548458
72.337185,27.646805,-99.983875,-1.604425,-3.800529,5.404954
56.571490,46.524937,-103.096427,-0.536731,-4.517006,5.053736
38.631912,63.615278,-102.246998,0.551588,-5.059901,4.508313
19.207553,78.260720,-97.468480,1.618708,-5.408342,3.789633
-0.954864,89.898950,-88.944067,2.623626,-5.548947,2.925322
-21.080573,98.082197,-77.001623,3.527719,-5.476306,1.948594
-40.396165,102.496280,-62.100115,4.296237,-5.193217,0.896975
-58.159333,102.971460,-44.812127,4.899661,-4.710556,-0.189106
-73.687553,99.489605,-25.802013,5.314792,-4.046869,-1.267924
-86.383860,92.184230,-5.800393,5.525675,-3.227658,-2.298017
-95.760615,81.336395,14.424189,5.524210,-2.284418,-3.239792
-101.457293,67.362860,34.094433,5.310453,-1.253386,-4.057072
-103.255050,50.800560,52.454490,4.892621,-0.174185,-4.718437
-101.084693,32.286097,68.798750,4.286767,0.911706,-5.198478
-95.029790,12.530791,82.498930,3.516172,1.962568,-5.478740
-85.322870,-7.706012,93.029020,2.610458,2.938000,-5.548458
-72.337108,-27.646652,99.983760,1.604425,3.800529,-5.404954
-56.571490,-46.525013,103.096350,0.536730,4.517011,-5.053739
-38.631835,-63.615240,102.247075,-0.551588,5.059900,-4.508313
-19.207545,-78.260873,97.468327,-1.618708,5.408342,-3.789633
0.954863,-89.898912,88.944143,-2.623624,5.548944,-2.925321
21.080581,-98.082350,77.001700,-3.527717,5.476308,-1.948592
40.396088,-102.496395,62.100115,-4.296238,5.193215,-0.896978
58.159333,-102.971537,44.812203,-4.899661,4.710553,0.189107
73.687515,-99.489605,25.802090,-5.314787,4.046867,1.267925
86.383860,-92.184307,5.800385,-5.525675,3.227658,2.298017
95.760615,-81.336433,-14.424182,-5.524208,2.284415,3.239792
101.457370,-67.362860,-34.094510,-5.310458,1.253383,4.057075
103.255088,-50.800675,-52.454413,-4.892624,0.174185,4.718433
101.084693,-32.286097,-68.798750,-4.286767,-0.911711,5.198472
95.029790,-12.530791,-82.498930,-3.516175,-1.962563,5.478738
85.322947,7.706027,-93.028943,-2.610458,-2.938000,5.548458
72.337070,27.646728,-99.983798,-1.604424,-3.800529,5.404954
56.571490,46.524860,-103.096350,-0.536731,-4.517008,5.053742
38.631758,63.615202,-102.246960,0.551588,-5.059899,4.508312
19.207538,78.260797,-97.468403,1.618708,-5.408344,3.789633
-0.954863,89.898835,-88.943990,2.623625,-5.548950,2.925321
